date,question,ville,type,spécialité,résultat
2025-02-13 16:24:43,Je chercher un service de pneumologie à Paris,Paris,aucune correspondance,Pneumologie,"Voici les 3 meilleurs établissements pour la pathologie: Pneumologie dans un rayon de 50km autour de Paris:
Hôpital Bichat, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.7<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.47<br>
Hôpital privé d’Antony, Antony (92):Un établissement Privé situé à 11 km. avec une note de 18.42"
2025-02-13 16:26:42,Je chercher un service de pneumologie à Paris,Paris,aucune correspondance,Pneumologie,"Voici les 3 meilleurs établissements pour la pathologie: Pneumologie dans un rayon de 50km autour de Paris:
Hôpital Bichat, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.7<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.47<br>
Hôpital privé d’Antony, Antony (92):Un établissement Privé situé à 11 km. avec une note de 18.42"
2025-02-13 17:26:43,Est-ce que l'hôpital de Saint-Avold est capable de traiter mes problèmes d'endométriose ?,Saint-Avold,Public,Endométriose,"Voici les 0 meilleurs établissements pour la pathologie Endométriose dans un rayon de 200km autour de Saint-Avold:<br>
"
2025-02-13 17:26:43,Est-ce que l'hôpital de Saint-Avold est capable de traiter mes problèmes d'endométriose ?,Saint-Avold,Public,Endométriose,"Voici les 0 meilleurs établissements pour la pathologie Endométriose dans un rayon de 200km autour de Saint-Avold:<br>
"
2025-02-13 17:31:58,Est-ce que l'hôpital de Saint-Avold est capable de traiter mes problèmes d'endométriose ?,Saint-Avold,Public,Endométriose,"Voici les 0 meilleurs établissements pour la pathologie Endométriose dans un rayon de 200km autour de Saint-Avold:<br>
"
2025-02-13 17:31:58,Est-ce que l'hôpital de Saint-Avold est capable de traiter mes problèmes d'endométriose ?,Saint-Avold,Public,Endométriose,"Voici les 0 meilleurs établissements pour la pathologie Endométriose dans un rayon de 200km autour de Saint-Avold:<br>
"
2025-02-13 17:32:37,Conseille moi un hôpital à Marseille,Marseille,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Marseille:
Hôpital privé de Provence, Aix-en-Provence (13):Un établissement Privé situé à 26 km. avec une note de 124.0<br>
Hôpital de la Timone (adultes), Marseille (13):Un établissement Public situé à 0 km. avec une note de 113.0<br>
Hôpital Saint-Joseph, Marseille (13):Un établissement Public situé à 0 km. avec une note de 108.0"
2025-02-13 17:33:04,Je chercher un service de pneumologie à Paris,Paris,aucune correspondance,Pneumologie,"Voici les 3 meilleurs établissements pour la pathologie: Pneumologie dans un rayon de 50km autour de Paris:
Hôpital Bichat, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.7<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.47<br>
Hôpital privé d’Antony, Antony (92):Un établissement Privé situé à 11 km. avec une note de 18.42"
2025-02-13 17:33:18,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs établissements pour la pathologie Glaucome dans un rayon de 200km autour de confusion:<br>
"
2025-02-13 17:33:18,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs établissements pour la pathologie Glaucome dans un rayon de 200km autour de confusion:<br>
"
2025-02-13 17:35:23,Est-ce que l'hôpital de Saint-Avold est capable de traiter mes problèmes d'endométriose ?,Saint-Avold,Public,Endométriose,"Voici les 3 meilleurs établissements pour la pathologie: Endométriose dans un rayon de 500km autour de Saint-Avold:
CHU - Hôpital Jeanne-de-Flandre, Lille (59):Un établissement Public situé à 312 km. avec une note de 18.95<br>
CHU - Hôpital d’Estaing, Clermont-Ferrand (63):Un établissement Public situé à 459 km. avec une note de 18.51<br>
Hôpital Tenon, Paris (75):Un établissement Public situé à 320 km. avec une note de 18.39"
2025-02-13 17:35:23,Est-ce que l'hôpital de Saint-Avold est capable de traiter mes problèmes d'endométriose ?,Saint-Avold,Public,Endométriose,"Voici les 3 meilleurs établissements pour la pathologie: Endométriose dans un rayon de 500km autour de Saint-Avold:
CHU - Hôpital Jeanne-de-Flandre, Lille (59):Un établissement Public situé à 312 km. avec une note de 18.95<br>
CHU - Hôpital d’Estaing, Clermont-Ferrand (63):Un établissement Public situé à 459 km. avec une note de 18.51<br>
Hôpital Tenon, Paris (75):Un établissement Public situé à 320 km. avec une note de 18.39"
2025-02-13 17:40:46,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs établissements pour la pathologie: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un établissement Public situé à 61 km. avec une note de 18.69<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un établissement Public situé à 0 km. avec une note de 18.11<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un établissement Public situé à 50 km. avec une note de 17.87"
2025-02-13 17:40:46,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs établissements pour la pathologie: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un établissement Public situé à 61 km. avec une note de 18.69<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un établissement Public situé à 0 km. avec une note de 18.11<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un établissement Public situé à 50 km. avec une note de 17.87"
2025-02-13 17:55:50,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs établissements pour la pathologie: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un établissement Public situé à 61 km. avec une note de 18.69<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un établissement Public situé à 0 km. avec une note de 18.11<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un établissement Public situé à 50 km. avec une note de 17.87"
2025-02-13 17:55:50,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs établissements pour la pathologie: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un établissement Public situé à 61 km. avec une note de 18.69<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un établissement Public situé à 0 km. avec une note de 18.11<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un établissement Public situé à 50 km. avec une note de 17.87"
2025-02-13 18:52:57,Quel est  le meilleur hôpital en pneumologie de Paris?,Paris,aucune correspondance,Pneumologie,"Voici les 1 meilleurs établissements pour la pathologie: Pneumologie dans un rayon de 50km autour de Paris:
Hôpital Bichat, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.7"
2025-02-14 09:47:05,l'hôpital Necker est il un bon hôpital?,Paris,Public,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un établissement Public situé à 0 km. avec une note de 255.0<br>
Hôpital Paris Saint-Joseph, Paris (75):Un établissement Public situé à 0 km. avec une note de 217.0<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 0 km. avec une note de 124.0"
2025-02-14 09:50:06,l'hôpital Necker est il un bon hôpital?,Paris,Public,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un établissement Public situé à 0 km. avec une note de 255.0<br>
Hôpital Paris Saint-Joseph, Paris (75):Un établissement Public situé à 0 km. avec une note de 217.0<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 0 km. avec une note de 124.0"
2025-02-14 09:54:10,l'hôpital Necker est il un bon hôpital?,Paris,Public,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un établissement Public situé à 2 km. avec une note de 255.0<br>
Hôpital Paris Saint-Joseph, Paris (75):Un établissement Public situé à 2 km. avec une note de 217.0<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 2 km. avec une note de 124.0"
2025-02-14 09:58:41,l'hôpital Necker est il un bon hôpital?,confusion,Public,aucune correspondance,"Voici les 0 meilleurs établissements au classement général dans un rayon de 500km autour de confusion:<br>
"
2025-02-14 09:58:41,l'hôpital Necker est il un bon hôpital?,confusion,Public,aucune correspondance,"Voici les 0 meilleurs établissements au classement général dans un rayon de 500km autour de confusion:<br>
"
2025-02-14 10:06:33,l'hôpital Necker est il un bon hôpital?,Paris,Public,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un établissement Public situé à 0 km. avec une note de 255.0<br>
Hôpital Paris Saint-Joseph, Paris (75):Un établissement Public situé à 0 km. avec une note de 217.0<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 0 km. avec une note de 124.0"
2025-02-14 10:39:28,Conseille moi un hôpital à Marseille,Marseille,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Marseille:
Hôpital privé de Provence, Aix-en-Provence (13):Un établissement Privé situé à 26 km. avec une note de 124.0<br>
Hôpital de la Timone (adultes), Marseille (13):Un établissement Public situé à 0 km. avec une note de 113.0<br>
Hôpital Saint-Joseph, Marseille (13):Un établissement Public situé à 0 km. avec une note de 108.0"
2025-02-14 10:41:18,Je chercher un service de pneumologie à Paris ,Paris,aucune correspondance,Pneumologie,"Voici les 3 meilleurs établissements pour la pathologie: Pneumologie dans un rayon de 50km autour de Paris:
Hôpital Bichat, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.7<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 2 km. avec une note de 18.47<br>
Hôpital privé d’Antony, Antony (92):Un établissement Privé situé à 11 km. avec une note de 18.42"
2025-02-14 10:41:44,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs établissements pour la pathologie Glaucome dans un rayon de 500km autour de confusion:<br>
"
2025-02-14 10:41:44,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs établissements pour la pathologie Glaucome dans un rayon de 500km autour de confusion:<br>
"
2025-02-14 10:43:38,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs établissements pour la pathologie Glaucome dans un rayon de 500km autour de confusion:<br>
"
2025-02-14 10:43:38,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs établissements pour la pathologie Glaucome dans un rayon de 500km autour de confusion:<br>
"
2025-02-14 10:49:24,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs établissements pour la pathologie: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un établissement Public situé à 61 km. avec une note de 18.69<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un établissement Public situé à 0 km. avec une note de 18.11<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un établissement Public situé à 50 km. avec une note de 17.87"
2025-02-14 10:49:24,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs établissements pour la pathologie: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un établissement Public situé à 61 km. avec une note de 18.69<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un établissement Public situé à 0 km. avec une note de 18.11<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un établissement Public situé à 50 km. avec une note de 17.87"
2025-02-14 10:51:58,J'ai une gastro-entérite et je suis très inquiet. Où puis-je aller à Lille pour me faire soigner ?,Lille,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Lille:
CHU, Lille (59):Un établissement Public situé à 0 km. avec une note de 370.0<br>
CH, Valenciennes (59):Un établissement Public situé à 45 km. avec une note de 119.0<br>
Hôpital privé Le Bois, Lille (59):Un établissement Privé situé à 0 km. avec une note de 61.0"
2025-02-14 10:55:42,Est-ce que l'hôpital Necker est un bon hôpital ?,Paris,Public,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un établissement Public situé à 0 km. avec une note de 255.0<br>
Hôpital Paris Saint-Joseph, Paris (75):Un établissement Public situé à 0 km. avec une note de 217.0<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 0 km. avec une note de 124.0"
2025-02-14 10:56:41,Est-ce que l'hôpital Necker est un bon hôpital ?,Paris,Public,aucune correspondance,"Voici les 3 meilleurs établissements du palmarès général dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un établissement Public situé à 0 km. avec une note de 255.0<br>
Hôpital Paris Saint-Joseph, Paris (75):Un établissement Public situé à 0 km. avec une note de 217.0<br>
Hôpital Cochin, Paris (75):Un établissement Public situé à 0 km. avec une note de 124.0"
